rank,ticker,sector,fetched_at,market_cap,price,trailing_pe,ev_to_ebitda,return_on_equity,debt_to_equity,revenue_growth,net_margin,asset_turnover,total_debt,total_equity,fetch_ok,error,debt_to_equity_ratio,sector_rank,composite_score,buckets_used,valuation_bucket_score,quality_bucket_score,leverage_bucket_score,growth_bucket_score,trailing_pe_score,ev_to_ebitda_score,return_on_equity_score,net_margin_score,debt_to_equity_ratio_score,revenue_growth_score
1,HEROMOTOCO.NS,auto,2026-08-01T05:56:03.725684+00:00,1077700591616,5386.0,18.796677,14.052,0.28027,3.57,0.302,0.12109999,2.1770383768779045,7786100224.0,216111900000.0,True,,0.0356999999999999,1,0.8176470588235294,4,0.7941176470588235,0.9117647058823529,0.7647058823529411,0.7647058823529411,0.8823529411764706,0.7058823529411764,1.0,0.8235294117647058,0.7647058823529411,0.7647058823529411
2,UNIONBANK.NS,banking,2026-08-01T05:55:32.121341+00:00,1307178696704,171.24,6.3328404,,0.15798001,,,0.40460998,0.4405326153885003,,1334472821000.0,True,,,1,0.8098086124401914,2,0.736842105263158,0.8827751196172249,,,0.736842105263158,,0.8181818181818182,0.9473684210526315,,
3,BEL.NS,capital_goods,2026-08-01T05:57:18.834850+00:00,2835097845760,387.85,46.062946,33.587,,0.273,0.249,0.21403,1.150981874087837,654600000.0,239883100000.0,True,,0.00273,1,0.805514705882353,4,0.6654411764705882,0.8823529411764706,0.8235294117647058,0.8823529411764706,0.7058823529411764,0.625,,0.8823529411764706,0.8235294117647058,0.8823529411764706
4,IOB.NS,banking,2026-08-01T05:55:36.994567+00:00,652798459904,33.9,11.375839,,0.16525999,,0.481,0.36560002,0.4979208850448562,472398987264.0,369906675000.0,True,,,2,0.798611111111111,3,0.5789473684210527,0.9210526315789473,,0.9444444444444444,0.5789473684210527,,1.0,0.8421052631578947,,0.9444444444444444
5,GILLETTE.NS,consumer_durables_retail,2026-08-01T05:57:57.646039+00:00,248429690880,7624.0,46.510494,,,0.002,0.115,0.21045999,2.7109660547530554,,9712700000.0,True,,2e-05,1,0.7928571428571429,4,0.6428571428571428,1.0,0.9285714285714286,0.5714285714285714,0.6428571428571428,,,1.0,0.9285714285714286,0.5714285714285714
6,LUPIN.NS,pharma_healthcare,2026-08-01T05:56:20.912149+00:00,1104222224384,2415.0,20.736734,13.73,0.26907,29.388,0.319,0.19073999,1.2244836684519564,66161799168.0,224482700000.0,True,,0.29388,1,0.7753968253968254,4,0.8888888888888888,0.8809523809523809,0.2777777777777778,0.9444444444444444,0.9444444444444444,0.8333333333333334,0.9285714285714286,0.8333333333333334,0.2777777777777778,0.9444444444444444
7,COALINDIA.NS,metals_mining,2026-08-01T05:56:52.382386+00:00,2552294014976,414.15,8.189638,5.231,,11.629,0.451,0.18138,1.4139217823847143,140721799168.0,1191015600000.0,True,,0.1162899999999999,1,0.7633333333333333,4,0.9,0.6666666666666666,0.6666666666666667,0.8,0.9333333333333333,0.8666666666666667,,0.6666666666666666,0.6666666666666667,0.8
8,COLPAL.NS,fmcg,2026-08-01T05:56:42.736855+00:00,564669382656,2076.1,41.66366,29.301,,2.993,0.118,0.21722999,3.777244004519888,474100000.0,15841100000.0,True,,0.02993,1,0.7541666666666667,4,0.625,0.8333333333333334,0.9166666666666666,0.6666666666666666,0.6666666666666667,0.5833333333333333,,0.8333333333333334,0.9166666666666666,0.6666666666666666
9,IRCTC.NS,infra_logistics_defense,2026-08-01T05:58:07.739507+00:00,391840006144,489.8,28.133257,21.847,0.34959,1.874,0.151,0.26721,1.2103574830708552,807259008.0,43085313000.0,True,,0.01874,1,0.7468181818181819,4,0.5772727272727273,0.9545454545454546,0.8,0.6363636363636364,0.7,0.4545454545454546,1.0,0.9090909090909091,0.8,0.6363636363636364
10,OBEROIRLTY.NS,realty,2026-08-01T05:58:18.226662+00:00,664555814912,1827.7,25.247961,18.451,,15.765,0.317,0.41592997,0.3352967120483635,28253941760.0,179216231000.0,True,,0.15765,1,0.7416666666666667,4,0.75,0.8333333333333334,0.6666666666666667,0.6666666666666666,0.8333333333333334,0.6666666666666667,,0.8333333333333334,0.6666666666666667,0.6666666666666666
