ticker,sector,fetched_at,market_cap,price,trailing_pe,ev_to_ebitda,return_on_equity,debt_to_equity,revenue_growth,net_margin,asset_turnover,total_debt,total_equity,fetch_ok,error,debt_to_equity_ratio
AARTIIND.NS,chemicals,2026-09-12T07:44:53.568915+00:00,178715443200,492.7,33.700413,17.167,,83.392,0.425,0.05901,1.3705483684627682,49659998208.0,59551200000.0,True,,0.83392
ABBOTINDIA.NS,pharma_healthcare,2026-09-12T07:43:51.155528+00:00,542919655424,25550.0,33.60383,27.137,,3.602,0.043,0.23052,1.4509058081056683,1719900032.0,47741900000.0,True,,0.036019999999999996
ABB.NS,capital_goods,2026-09-12T07:44:36.185177+00:00,1541421531136,7274.0,97.29802,76.209,0.19131,1.547,0.121,0.21349001,1.667347712286514,1445200000.0,78359900000.0,True,,0.01547
ACC.NS,cement,2026-09-12T07:42:26.164156+00:00,234076831744,1246.5,12.375894,9.625,,2.085,-0.038,0.07563,1.2187217464845206,4286099968.0,205505400000.0,True,,0.02085
ADANIENT.NS,infra_logistics_defense,2026-09-12T07:45:19.847287+00:00,4354298609664,3060.0,53.477802,33.476,,119.56,0.499,0.06546,1.238997132563782,1066217897984.0,809259500000.0,True,,1.1956
ADANIGREEN.NS,energy_power,2026-09-12T07:44:31.556840+00:00,2110526980096,1281.3,125.00488,27.373,,346.548,0.166,0.13095,0.6173804157275231,1035449991168.0,199650000000.0,True,,3.46548
ADANIPORTS.NS,infra_logistics_defense,2026-09-12T07:45:18.953526+00:00,4065566130176,1764.6,30.21058,19.993,,64.051,0.186,0.32431,0.4029716422211426,633989890048.0,961253000000.0,True,,0.64051
ADANIPOWER.NS,energy_power,2026-09-12T07:44:32.523113+00:00,4049207558144,209.97,28.921488,20.858,,82.332,0.34,0.24148001,0.8339199542694382,546702884864.0,649368800000.0,True,,0.8233199999999999
ALKEM.NS,pharma_healthcare,2026-09-12T07:43:50.380763+00:00,608286932992,5087.5,28.210604,20.279,,14.267,0.109,0.14306,1.0515365301264101,20471599104.0,138201000000.0,True,,0.14267
AMBUJACEM.NS,cement,2026-09-12T07:42:26.998227+00:00,973675626496,391.85,22.176004,17.547,,1.205,-0.077,0.11128,0.6734828127032526,8659300352.0,593473200000.0,True,,0.01205
