rank,ticker,sector,fetched_at,market_cap,price,trailing_pe,ev_to_ebitda,return_on_equity,debt_to_equity,revenue_growth,net_margin,asset_turnover,total_debt,total_equity,fetch_ok,error,debt_to_equity_ratio,sector_rank,composite_score,buckets_used,valuation_bucket_score,quality_bucket_score,leverage_bucket_score,growth_bucket_score,trailing_pe_score,ev_to_ebitda_score,return_on_equity_score,net_margin_score,debt_to_equity_ratio_score,revenue_growth_score
1,NATIONALUM.NS,metals_mining,2026-08-08T04:12:39.103359+00:00,699756707840,381.0,11.390134,6.686,,0.277,0.393,0.34908,0.9357920950001796,598300032.0,178054400000.0,True,,0.00277,1,0.8533333333333333,4,0.8,0.9333333333333333,0.9333333333333333,0.7333333333333333,0.8,0.8,,0.9333333333333333,0.9333333333333333,0.7333333333333333
2,BEL.NS,capital_goods,2026-08-08T04:12:55.992653+00:00,2931221331968,401.0,47.624702,34.761,,0.273,0.249,0.21403,1.150981874087837,654600000.0,239883100000.0,True,,0.00273,1,0.8367851307189542,4,0.6966911764705882,0.9444444444444444,0.8333333333333334,0.8888888888888888,0.7058823529411764,0.6875,,0.9444444444444444,0.8333333333333334,0.8888888888888888
3,KAJARIACER.NS,consumer_durables_retail,2026-08-08T04:13:25.359794+00:00,183433101312,1167.3,34.241714,19.163,,7.302,0.204,0.107980005,1.5756757285733858,2285900032.0,30655800000.0,True,,0.07302,1,0.8267857142857142,4,0.9226190476190477,0.7857142857142857,0.7142857142857143,0.8571428571428571,0.9285714285714286,0.9166666666666666,,0.7857142857142857,0.7142857142857143,0.8571428571428571
4,IOB.NS,banking,2026-08-08T04:11:34.244053+00:00,659730726912,34.26,11.496644,,0.16525999,,0.481,0.36560002,0.4979208850448562,472398987264.0,369906675000.0,True,,,1,0.8183479532163742,3,0.631578947368421,0.9210526315789473,,0.9444444444444444,0.631578947368421,,1.0,0.8421052631578947,,0.9444444444444444
5,UNIONBANK.NS,banking,2026-08-08T04:11:30.393750+00:00,1401530089472,183.6,6.74752,,0.15798001,,,0.40460998,0.4405326153885003,,1334472821000.0,True,,,2,0.8098086124401914,2,0.736842105263158,0.8827751196172249,,,0.736842105263158,,0.8181818181818182,0.9473684210526315,,
6,HEROMOTOCO.NS,auto,2026-08-08T04:11:55.075563+00:00,1145808355328,5725.0,19.342522,14.534,0.28027,3.57,0.302,0.12109999,2.1770383768779045,7786100224.0,216111900000.0,True,,0.0356999999999999,1,0.7990196078431373,4,0.7745098039215687,0.8888888888888888,0.7777777777777778,0.7222222222222222,0.8823529411764706,0.6666666666666667,1.0,0.7777777777777778,0.7777777777777778,0.7222222222222222
7,OBEROIRLTY.NS,realty,2026-08-08T04:13:45.917640+00:00,645394006016,1775.0,24.570875,17.915,,15.765,0.317,0.41592997,0.3352967120483635,28253941760.0,179216231000.0,True,,0.15765,1,0.7750000000000001,4,0.75,0.8333333333333334,0.6666666666666667,0.8333333333333334,0.8333333333333334,0.6666666666666667,,0.8333333333333334,0.6666666666666667,0.8333333333333334
8,NMDC.NS,metals_mining,2026-08-08T04:12:35.882665+00:00,746601119744,84.92,10.170059,7.511,0.23363,18.802,0.619,0.23231001,0.941535414635464,64068100096.0,340623300000.0,True,,0.18802,2,0.7691666666666667,4,0.7666666666666667,0.775,0.6,0.9333333333333333,0.8666666666666667,0.6666666666666667,0.75,0.8,0.6,0.9333333333333333
9,COALINDIA.NS,metals_mining,2026-08-08T04:12:34.957461+00:00,2559073058816,415.25,8.2244005,5.248,,11.629,0.451,0.18138,1.4139217823847143,140721799168.0,1191015600000.0,True,,0.1162899999999999,3,0.7633333333333333,4,0.9,0.6666666666666666,0.6666666666666667,0.8,0.9333333333333333,0.8666666666666667,,0.6666666666666666,0.6666666666666667,0.8
10,LUPIN.NS,pharma_healthcare,2026-08-08T04:12:10.254105+00:00,1080674615296,2363.5,20.49159,13.558,0.26907,29.388,0.319,0.19073999,1.2244836684519564,66161799168.0,224482700000.0,True,,0.29388,1,0.7615575396825397,4,0.8784722222222222,0.8452380952380952,0.2777777777777778,0.9444444444444444,0.9444444444444444,0.8125,0.8571428571428571,0.8333333333333334,0.2777777777777778,0.9444444444444444
