rank,ticker,sector,fetched_at,market_cap,price,trailing_pe,ev_to_ebitda,return_on_equity,debt_to_equity,revenue_growth,net_margin,asset_turnover,total_debt,total_equity,fetch_ok,error,debt_to_equity_ratio,sector_rank,composite_score,buckets_used,valuation_bucket_score,quality_bucket_score,leverage_bucket_score,growth_bucket_score,trailing_pe_score,ev_to_ebitda_score,return_on_equity_score,net_margin_score,debt_to_equity_ratio_score,revenue_growth_score
1,NATIONALUM.NS,metals_mining,2026-09-20T08:20:55.548255+00:00,643739418624,350.5,9.5322275,6.076,,0.277,0.393,0.34908,0.8206567297931698,598300032,216037100000.0,True,,0.00277,1,0.8666666666666667,4,0.8,0.9333333333333333,0.9333333333333333,0.8,0.8,0.8,,0.9333333333333333,0.9333333333333333,0.8
2,HEROMOTOCO.NS,auto,2026-09-20T08:20:08.333780+00:00,1057846329344,5285.5,19.417707,13.142,,3.57,0.349,0.10724,2.1770383768779045,7786100224,216111900000.0,True,,0.0356999999999999,1,0.8011904761904762,4,0.7595238095238095,0.8,0.8,0.8666666666666667,0.7857142857142857,0.7333333333333334,,0.8,0.8,0.8666666666666667
3,KAJARIACER.NS,consumer_durables_retail,2026-09-20T08:21:46.422100+00:00,188995944448,1202.7,35.0846,19.759,,7.302,0.204,0.107980005,1.5738065879866123,2285900032,30655800000.0,True,,0.07302,1,0.7846153846153847,4,0.7692307692307692,0.7692307692307693,0.7692307692307692,0.8461538461538461,0.7692307692307692,0.7692307692307692,,0.7692307692307693,0.7692307692307692,0.8461538461538461
4,BEL.NS,capital_goods,2026-09-20T08:21:15.027739+00:00,2874935869440,393.3,46.710213,34.073,,0.273,0.249,0.21403,1.1170636864372687,654600000,239883100000.0,True,,0.00273,1,0.7821895424836602,4,0.5147058823529411,0.9444444444444444,0.8333333333333334,0.8888888888888888,0.5294117647058824,0.5,,0.9444444444444444,0.8333333333333334,0.8888888888888888
5,IOB.NS,banking,2026-09-20T08:19:44.522838+00:00,619484479488,32.17,10.795301,,0.16525999,,0.481,0.36560002,0.4979208850448562,472398987264,369906675000.0,True,,,1,0.7796052631578948,3,0.5263157894736843,0.9210526315789473,,0.9473684210526315,0.5263157894736843,,1.0,0.8421052631578947,,0.9473684210526315
6,HAL.NS,capital_goods,2026-09-20T08:21:14.093223+00:00,3210320281600,4800.3,34.482433,34.372,,0.16,0.144,0.27591,0.7746313940750155,658200000,410411200000.0,True,,0.0016,2,0.776797385620915,4,0.6633986928104575,1.0,0.9444444444444444,0.4444444444444444,0.8823529411764706,0.4444444444444444,,1.0,0.9444444444444444,0.4444444444444444
7,COALINDIA.NS,metals_mining,2026-09-20T08:20:51.074385+00:00,2526102421504,409.9,8.110407,5.167,,11.629,0.451,0.18138,1.3972722103723914,140721799168,1191015600000.0,True,,0.1162899999999999,2,0.7766666666666666,4,0.9,0.6666666666666666,0.6666666666666667,0.8666666666666667,0.9333333333333333,0.8666666666666667,,0.6666666666666666,0.6666666666666667,0.8666666666666667
8,OBEROIRLTY.NS,realty,2026-09-20T08:22:07.304187+00:00,649030008832,1785.0,24.692211,18.017,,15.765,0.317,0.41592997,0.3352967120483635,28253941760,179216231000.0,True,,0.15765,1,0.7750000000000001,4,0.75,0.8333333333333334,0.6666666666666667,0.8333333333333334,0.8333333333333334,0.6666666666666667,,0.8333333333333334,0.6666666666666667,0.8333333333333334
9,GNFC.NS,chemicals,2026-09-20T08:21:35.209785+00:00,86533373952,588.9,8.3401785,5.525,,0.066,0.398,0.12331,0.8481865455502896,60000000,91152000000.0,True,,0.00066,1,0.7727272727272727,4,0.8257575757575757,0.5833333333333334,0.9166666666666666,0.8333333333333334,0.8181818181818181,0.8333333333333334,,0.5833333333333334,0.9166666666666666,0.8333333333333334
10,GILLETTE.NS,consumer_durables_retail,2026-09-20T08:21:49.904357+00:00,230475235328,7073.0,34.482254,23.697,,0.002,0.108,0.21035999,3.269158839005526,200000,9464300000.0,True,,2e-05,2,0.7692307692307692,4,0.6923076923076923,1.0,0.9230769230769231,0.38461538461538464,0.8461538461538461,0.5384615384615384,,1.0,0.9230769230769231,0.38461538461538464
